Art.Nr.;Art.bez.1;Art.bez.2;Verwendung;Herst.Art.Nr.;Preiseinheit;Basis Einheit;Prod.grp. Bez.;War.grp. Bez.;Art.grp. Bez.
1098110;20212-TVP-C3;FAG Tonnenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Tonnenlager;mit zylindrischer Bohrung 202..
1098115;20216-TVP;FAG Tonnenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Tonnenlager;mit zylindrischer Bohrung 202..
1098140;20312-TVP;FAG Tonnenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Tonnenlager;mit zylindrischer Bohrung 203..
1098217;22207-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 222..
1098220;22208-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 222..
1098226;22210-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 222..
1098249;22215-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 222..
1098335;22309-E1-XL-C3;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 223..
1098344;22311-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 223..
1098400;22320-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 223..
1098898;29318-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 293..
1098936;29417-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 294..
1098940;29422-E1-XL;FAG Pendelrollenlager mit zylindrischer Bohrung;"EINK;VERK;SHOP";;1;St.;Wälzlager;Pendelrollenlager;mit zylindrischer Bohrung 294..
1099020;KM6;FAG Nutmutter;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Nutmuttern KM..
1099021;KM7;FAG Nutmutter;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Nutmuttern KM..
1099038;16003-A-2Z;FAG Rillenkugellager mit zwei Deckscheiben, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 160..
1099041;16004-A-2Z;FAG Rillenkugellager mit zwei Deckscheiben, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 160..
1099046;16005-A-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 160..
1099056;16011-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 160..
1099207;30205-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1099208;30206;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1099211;30208-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1099213;30210-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1099215;30212-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 302..
1099236;30303-A;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 303..
1099237;30304-A;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 303..
1099238;30305-A;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 303..
1099293;32007-X-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 320..
1099325;32207-XL;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 322..
1099416;33212;FAG metrisches Kegelrollenlager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Kegelrollenlager;Reihe 332..
1099420;607;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..
1099422;608;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..
1099424;609-HLC;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..
1099429;626;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..
1099434;607-2RS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..-2RSR
1099449;607-2Z-HLC;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 6..-2Z
1099472;6000-C-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..SUP
1099484;6004-C-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 60..
1099590;6000-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099591;6000-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099594;6001-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099595;6001-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099598;6002-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099604;6003-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099605;6003-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099606;6004-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099609;6005-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099610;6005-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099614;6007-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099615;6008-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099619;6010-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099620;6010-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2RS SUP
1099640;6000-C-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099652;6004-C-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099654;6005-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099655;6006-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099656;6007-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099657;6008-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099658;6009-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099661;6012-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 60..-2Z SUP
1099664;6015-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 60..-2Z
1099681;6002-C-HRS;FAG Rillenkugellager mit einer Dichtscheibe, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 60..-RSR
1099781;61801-2RSR-HLC;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2RSR
1099782;61802-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2RSR
1099783;61803-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2RSR
1099784;61804-2RSR-HLC;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2RSR
1099785;61805-2RSR-HLC;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2RSR
1099806;61800-2Z-HLC;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2Z
1099810;61804-2Z;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 618..-2Z
1099840;61901-2RSR-HLC;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099841;61902-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099842;61903-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099843;61904-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099845;61906-2RSR-HLC;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099847;61908-2RSR;INA Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099848;61909-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2RSR
1099852;61900-2Z-HLC;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 619..-2Z
1099871;6202-C-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";095360247-0030;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..SUP
1099891;6204-TB-P6-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..
1099894;6205-C-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..SUP
1099900;6206-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..SUP
1099996;6200-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1099997;6200-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100005;6202-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100008;6203-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100009;6203-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100014;6204-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100018;6205-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100019;6205-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100022;6206-C-2HRS;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100023;6206-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100025;6207-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100027;6208-C-2HRS-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100028;6209-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100029;6209-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100030;6210-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100031;6210-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100033;6211-C-2HRS (-2RS);FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100034;6211-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..-2RS SUP
1100037;6213-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..-2RSR
1100067;6205-C-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100071;6207-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100072;6208-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100073;6209-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100074;6210-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100077;6212-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 62..2Z SUP
1100078;6213-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..-2Z
1100081;6216-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..-2Z
1100082;6217-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..-2Z
1100084;6219-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 62..-2Z
1100159;62201-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 622..-2RSR
1100161;62202-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";5,96148E+11;1;St.;Wälzlager;Rillenkugellager;Reihe 622..-2RSR
1100169;62207-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 622..-2RSR
1100170;62208-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 622..-2RSR
1100172;62209-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 622..-2RSR
1100182;62306-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 623..-2RSR
1100187;6300;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..SUP
1100192;6302-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..SUP
1100195;6303-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..SUP
1100202;6305-C;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..SUP
1100215;6307-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..SUP
1100225;6308-M-C3;FAG Rillenkugllager mit Messingkäfig, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 63..
1100281;6318-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 63..
1100321;6302-C-2HRS (-2RS);FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";9,49835E+11;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100323;6303-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100325;6304-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";1,67229E+11;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100330;6306-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100334;6308-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100337;6309-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 63..-2RS
1100338;6309-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100339;6310-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100344;6312-2RSR-C3;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2RS SUP
1100347;6314-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 63..-2RSR
1100354;6300-B-2Z-L278-C3-SNZ1 (-2Z-C3);FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100357;6303-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100361;6307-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100363;6309-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100364;6310-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100365;6311-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100366;6312-2Z-C3;FAG Rillenkugellager, einreihig, abgedeckt;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager Super Pop;Reihe 63..-2Z SUP
1100431;63005-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 630..-2RSR
1100432;63006-A-2RSR;FAG Rillenkugellager, einreihig, abgedichtet;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 630..-2RSR
1100435;6403-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 64..
1100440;6408-C3;FAG Rillenkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Rillenkugellager;Reihe 64..
1100582;7212-B-XL-TVP;FAG Schrägkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Schrägkugellager;Reihe 72..-B..
1100606;7214-B-XL-TVP-UO;FAG Schrägkugellager, einreihig, Universalausführung für paarweisen Einbau,;"EINK;VERK;SHOP";;1;St.;Wälzlager;Schrägkugellager;Reihe 72..-B..
1100713;7303-B-XL-TVP;FAG Schrägkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Schrägkugellager;Reihe 73..-B..
1100747;7307-B-XL-TVP;FAG Schrägkugellager, einreihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Schrägkugellager;Reihe 73..-B..
1100941;B7005-C-T-P4S-UL;FAG Spindelager;"EINK;VERK;SHOP";;1;St.;Wälzlager;Spindellager;Reihe B70..-C-T-P4S-
1101090;B7003-E-T-P4S-UL;FAG Spindelager;"EINK;VERK;SHOP";;1;St.;Wälzlager;Spindellager;Reihe B70..-E-T-P4S-
1101998;NN3009-AS-K-M-SP;FAG Hochgenaugkeits-Zylinderrollenlager, zweireihig;"EINK;VERK;SHOP";;1;St.;Wälzlager;Schrägkugellager;Reihe NN30..-AS-K-M-SP
1102049;MB0;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102050;MB1;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102055;MB14;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102058;MB17;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102059;MB18;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102061;MB2;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102064;MB22;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
1102065;MB23;FAG Sicherungsblech;"EINK;VERK;SHOP";;1;St.;Wälzlager;Befestigungs-u. Sicherungselemente;Sicherungsbleche MB
